Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Zr2I4-a5233adfb04f-2--1_0_0_-1--0.5_-0.11,Zr2I4-a5233adfb04f,3.133,Zr4I8,16.464,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1--0.5_-0.11,No,,0.295,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.934,26.075,-1,0,0,-1,0,1.0,-0.5,0.428681215,2ZrI2-1-2--1_0_0_-1--0.5_-0.11,0,Zr2I4-a5233adfb04f,-0.11
Zr2I4-a5233adfb04f-2--1_0_0_-1--0.5_-0.5,Zr2I4-a5233adfb04f,3.954,Zr4I8,11.17,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1--0.5_-0.5,No,,,1537359.0,,No,pm2m,27,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.755,26.075,-1,0,0,-1,0,1.0,-0.5,0.428681215,2ZrI2-1-2--1_0_0_-1--0.5_-0.5,2,Zr2I4-a5233adfb04f,-0.5
Zr2I4-a5233adfb04f-2--1_0_0_-1--0.5_-0.77,Zr2I4-a5233adfb04f,3.301,Zr4I8,14.236,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1--0.5_-0.77,No,,0.302,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.102,26.075,-1,0,0,-1,0,1.0,-0.5,0.428681215,2ZrI2-1-2--1_0_0_-1--0.5_-0.77,0,Zr2I4-a5233adfb04f,-0.77
Zr2I4-a5233adfb04f-2--1_0_0_-1-0.5_0,Zr2I4-a5233adfb04f,3.156,Zr4I8,16.24,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0.5_0,No,,0.31,1537359.0,,No,pm2_1b,28,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.957,26.075,-1,0,0,-1,0,1.0,0.5,0.428681215,2ZrI2-1-2--1_0_0_-1-0.5_0,0,Zr2I4-a5233adfb04f,0.0
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_-0.25,Zr2I4-a5233adfb04f,3.249,Zr4I8,15.325,Stable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_-0.25,No,,0.31,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.05,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_-0.25,1,Zr2I4-a5233adfb04f,-0.25
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_-0.27,Zr2I4-a5233adfb04f,3.243,Zr4I8,15.273,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_-0.27,No,,0.308,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.044,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_-0.27,0,Zr2I4-a5233adfb04f,-0.27
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_-0.61,Zr2I4-a5233adfb04f,3.439,Zr4I8,13.29,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_-0.61,No,,0.31,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.241,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_-0.61,2,Zr2I4-a5233adfb04f,-0.61
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_-0.87,Zr2I4-a5233adfb04f,3.428,Zr4I8,13.902,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_-0.87,No,,0.315,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.229,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_-0.87,0,Zr2I4-a5233adfb04f,-0.87
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_0.5,Zr2I4-a5233adfb04f,3.549,Zr4I8,12.546,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_0.5,No,,0.314,1537359.0,,No,pm2a,31,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.35,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_0.5,2,Zr2I4-a5233adfb04f,0.5
Zr2I4-a5233adfb04f-2--1_0_0_-1-0_0,Zr2I4-a5233adfb04f,3.555,Zr4I8,13.009,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1-0_0,No,,0.324,1537359.0,,No,pm2_1n,32,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.356,26.075,-1,0,0,-1,0,1.0,0.0,0.428681215,2ZrI2-1-2--1_0_0_-1-0_0,2,Zr2I4-a5233adfb04f,0.0
Zr2I4-a5233adfb04f-2-1_0_0_1--0.5_-0.11,Zr2I4-a5233adfb04f,3.919,Zr4I8,10.218,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1--0.5_-0.11,No,,0.332,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.72,26.075,1,0,0,1,0,1.0,-0.5,0.428681215,2ZrI2-1-2-1_0_0_1--0.5_-0.11,2,Zr2I4-a5233adfb04f,-0.11
Zr2I4-a5233adfb04f-2-1_0_0_1--0.5_-0.37,Zr2I4-a5233adfb04f,3.532,Zr4I8,12.529,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1--0.5_-0.37,No,,0.322,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.333,26.075,1,0,0,1,0,1.0,-0.5,0.428681215,2ZrI2-1-2-1_0_0_1--0.5_-0.37,2,Zr2I4-a5233adfb04f,-0.37
Zr2I4-a5233adfb04f-2-1_0_0_1--0.5_-0.76,Zr2I4-a5233adfb04f,3.136,Zr4I8,16.412,Stable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1--0.5_-0.76,No,,0.32,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.938,26.075,1,0,0,1,0,1.0,-0.5,0.428681215,2ZrI2-1-2-1_0_0_1--0.5_-0.76,1,Zr2I4-a5233adfb04f,-0.76
Zr2I4-a5233adfb04f-2-1_0_0_1--0.5_-0.77,Zr2I4-a5233adfb04f,3.139,Zr4I8,16.408,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1--0.5_-0.77,No,,0.32,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.94,26.075,1,0,0,1,0,1.0,-0.5,0.428681215,2ZrI2-1-2-1_0_0_1--0.5_-0.77,0,Zr2I4-a5233adfb04f,-0.77
Zr2I4-a5233adfb04f-2-1_0_0_1-0.5_-0.23,Zr2I4-a5233adfb04f,3.896,Zr4I8,10.369,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0.5_-0.23,No,,0.331,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.697,26.075,1,0,0,1,0,1.0,0.5,0.428681215,2ZrI2-1-2-1_0_0_1-0.5_-0.23,2,Zr2I4-a5233adfb04f,-0.23
Zr2I4-a5233adfb04f-2-1_0_0_1-0.5_-0.5,Zr2I4-a5233adfb04f,3.15,Zr4I8,15.898,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0.5_-0.5,No,,0.31,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.951,26.075,1,0,0,1,0,1.0,0.5,0.428681215,2ZrI2-1-2-1_0_0_1-0.5_-0.5,0,Zr2I4-a5233adfb04f,-0.5
Zr2I4-a5233adfb04f-2-1_0_0_1-0.5_0.11,Zr2I4-a5233adfb04f,3.324,Zr4I8,14.048,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0.5_0.11,No,,0.318,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.125,26.075,1,0,0,1,0,1.0,0.5,0.428681215,2ZrI2-1-2-1_0_0_1-0.5_0.11,0,Zr2I4-a5233adfb04f,0.11
Zr2I4-a5233adfb04f-2-1_0_0_1-0.5_0.37,Zr2I4-a5233adfb04f,3.156,Zr4I8,16.192,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0.5_0.37,No,,0.316,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.957,26.075,1,0,0,1,0,1.0,0.5,0.428681215,2ZrI2-1-2-1_0_0_1-0.5_0.37,0,Zr2I4-a5233adfb04f,0.37
Zr2I4-a5233adfb04f-2-1_0_0_1-0.5_0,Zr2I4-a5233adfb04f,3.723,Zr4I8,11.332,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0.5_0,No,,0.33,1537359.0,,Yes,p2/m11,14,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.524,26.075,1,0,0,1,0,1.0,0.5,0.428681215,2ZrI2-1-2-1_0_0_1-0.5_0,2,Zr2I4-a5233adfb04f,0.0
Zr2I4-a5233adfb04f-2-1_0_0_1-0_-0.27,Zr2I4-a5233adfb04f,3.428,Zr4I8,13.438,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_-0.27,No,,0.318,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.229,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_-0.27,2,Zr2I4-a5233adfb04f,-0.27
Zr2I4-a5233adfb04f-2-1_0_0_1-0_-0.39,Zr2I4-a5233adfb04f,3.243,Zr4I8,15.295,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_-0.39,No,,0.323,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.044,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_-0.39,0,Zr2I4-a5233adfb04f,-0.39
Zr2I4-a5233adfb04f-2-1_0_0_1-0_-0.41,Zr2I4-a5233adfb04f,3.249,Zr4I8,15.349,Stable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_-0.41,No,,0.322,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.05,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_-0.41,1,Zr2I4-a5233adfb04f,-0.41
Zr2I4-a5233adfb04f-2-1_0_0_1-0_-0.61,Zr2I4-a5233adfb04f,3.526,Zr4I8,13.193,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_-0.61,No,,0.325,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.327,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_-0.61,2,Zr2I4-a5233adfb04f,-0.61
Zr2I4-a5233adfb04f-2-1_0_0_1-0_0.27,Zr2I4-a5233adfb04f,3.515,Zr4I8,13.283,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_0.27,No,,0.323,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.316,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_0.27,2,Zr2I4-a5233adfb04f,0.27
Zr2I4-a5233adfb04f-2-1_0_0_1-0_0.5,Zr2I4-a5233adfb04f,3.358,Zr4I8,14.464,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_0.5,No,,0.32,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.16,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_0.5,0,Zr2I4-a5233adfb04f,0.5
Zr2I4-a5233adfb04f-2-1_0_0_1-0_0,Zr2I4-a5233adfb04f,3.33,Zr4I8,14.045,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2-1_0_0_1-0_0,No,,0.303,1537359.0,,Yes,p2_1/m11,15,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,12.131,26.075,1,0,0,1,0,1.0,0.0,0.428681215,2ZrI2-1-2-1_0_0_1-0_0,0,Zr2I4-a5233adfb04f,0.0
