Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
C2O2Nb3-1c8352a388fb-2-1_0_0_1--0.67_-0.33,1C2O2Nb3-1,2.338,Nb6C4O4,40.786,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2Nb3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,C2O2Nb3-1c8352a388fb,2,3,,Nb3C2O2,A2B2C3,original24,16.763,8.531,1,0,0,1,0,1.0,-0.67,0.0,1C2O2Nb3-1-2-1_0_0_1--0.67_-0.33,2,1C2O2Nb3-1,-0.33
C2O2Ta3-07c22c9fa37d-2--1_0_0_-1-Iz--0.33_-0.67,1C2O2Ta3-1,2.297,Ta6C4O4,45.004,Stable,https://bidb.fysik.dtu.dk/material/1C2O2Ta3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.0,,,Yes,p-3m1,72,14,C2O2Ta3-07c22c9fa37d,2,3,,Ta3C2O2,A2B2C3,original24,16.926,8.487,-1,0,0,-1,1,-1.0,-0.33,0.0,1C2O2Ta3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1C2O2Ta3-1,-0.67
C2O2Ta3-07c22c9fa37d-2--1_0_0_-1-Iz--0.67_-0.33,1C2O2Ta3-1,2.451,Ta6C4O4,39.296,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2Ta3-1-2--1_0_0_-1-Iz--0.67_-0.33,No,,0.0,,,Yes,p-3m1,72,14,C2O2Ta3-07c22c9fa37d,2,3,,Ta3C2O2,A2B2C3,original24,17.08,8.487,-1,0,0,-1,1,-1.0,-0.67,0.0,1C2O2Ta3-1-2--1_0_0_-1-Iz--0.67_-0.33,2,1C2O2Ta3-1,-0.33
C2O2Ta3-07c22c9fa37d-2-1_0_0_1--0.67_-0.33,1C2O2Ta3-1,2.374,Ta6C4O4,42.131,Stable,https://bidb.fysik.dtu.dk/material/1C2O2Ta3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,C2O2Ta3-07c22c9fa37d,2,3,,Ta3C2O2,A2B2C3,original24,17.003,8.487,1,0,0,1,0,1.0,-0.67,0.0,1C2O2Ta3-1-2-1_0_0_1--0.67_-0.33,1,1C2O2Ta3-1,-0.33
C2O2Ti3-c1064636fe0d-2--1_0_0_-1-Iz--0.33_-0.67,1C2O2Ti3-1,2.382,Ti6C4O4,40.426,Stable,https://bidb.fysik.dtu.dk/material/1C2O2Ti3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.0,,,Yes,p-3m1,72,14,C2O2Ti3-c1064636fe0d,2,3,,Ti3C2O2,A2B2C3,original24,16.406,7.993,-1,0,0,-1,1,-1.0,-0.33,0.0,1C2O2Ti3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1C2O2Ti3-1,-0.67
C2O2Ti3-c1064636fe0d-2--1_0_0_-1-Iz--0.67_-0.33,1C2O2Ti3-1,2.532,Ti6C4O4,36.032,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2Ti3-1-2--1_0_0_-1-Iz--0.67_-0.33,No,,0.0,,,Yes,p-3m1,72,14,C2O2Ti3-c1064636fe0d,2,3,,Ti3C2O2,A2B2C3,original24,16.556,7.993,-1,0,0,-1,1,-1.0,-0.67,0.0,1C2O2Ti3-1-2--1_0_0_-1-Iz--0.67_-0.33,2,1C2O2Ti3-1,-0.33
C2O2Ti3-c1064636fe0d-2-1_0_0_1--0.67_-0.33,1C2O2Ti3-1,2.457,Ti6C4O4,38.203,Stable,https://bidb.fysik.dtu.dk/material/1C2O2Ti3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,C2O2Ti3-c1064636fe0d,2,3,,Ti3C2O2,A2B2C3,original24,16.481,7.993,1,0,0,1,0,1.0,-0.67,0.0,1C2O2Ti3-1-2-1_0_0_1--0.67_-0.33,1,1C2O2Ti3-1,-0.33
C2O2V3-e21f49107b44-2--1_0_0_-1-Iz--0.33_-0.67,1C2O2V3-1,2.456,V6C4O4,3338.881,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2--1_0_0_-1-Iz--0.33_-0.67,Yes,,,,,Yes,p-3m1,72,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.055,7.403,-1,0,0,-1,1,-1.0,-0.33,0.0,1C2O2V3-1-2--1_0_0_-1-Iz--0.33_-0.67,2,1C2O2V3-1,-0.67
C2O2V3-e21f49107b44-2--1_0_0_-1-Iz--0.67_-0.33,1C2O2V3-1,2.465,V6C4O4,3337.921,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2--1_0_0_-1-Iz--0.67_-0.33,Yes,,,,,Yes,p-3m1,72,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.064,7.403,-1,0,0,-1,1,-1.0,-0.67,0.0,1C2O2V3-1-2--1_0_0_-1-Iz--0.67_-0.33,2,1C2O2V3-1,-0.33
C2O2V3-e21f49107b44-2--1_0_0_-1-Iz-0.5_0,1C2O2V3-1,2.53,V6C4O4,3337.016,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,,Yes,c2/m11,18,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.128,7.403,-1,0,0,-1,1,-1.0,0.5,0.0,1C2O2V3-1-2--1_0_0_-1-Iz-0.5_0,2,1C2O2V3-1,0
C2O2V3-e21f49107b44-2--1_0_0_-1-Iz-0_0,1C2O2V3-1,2.806,V6C4O4,3331.161,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2--1_0_0_-1-Iz-0_0,Yes,,,,,Yes,p-3m1,72,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.405,7.403,-1,0,0,-1,1,-1.0,0,0.0,1C2O2V3-1-2--1_0_0_-1-Iz-0_0,2,1C2O2V3-1,0
C2O2V3-e21f49107b44-2-1_0_0_1--0.67_-0.33,1C2O2V3-1,2.465,V6C4O4,3338.288,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2-1_0_0_1--0.67_-0.33,Yes,,,,,No,p3m1,69,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.064,7.403,1,0,0,1,0,1.0,-0.67,0.0,1C2O2V3-1-2-1_0_0_1--0.67_-0.33,2,1C2O2V3-1,-0.33
C2O2V3-e21f49107b44-2-1_0_0_1-0.5_0,1C2O2V3-1,2.539,V6C4O4,3336.926,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2-1_0_0_1-0.5_0,Yes,,,,,No,cm2e,36,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.138,7.403,1,0,0,1,0,1.0,0.5,0.0,1C2O2V3-1-2-1_0_0_1-0.5_0,2,1C2O2V3-1,0
C2O2V3-e21f49107b44-2-1_0_0_1-0_0,1C2O2V3-1,2.797,V6C4O4,3331.255,Unverified,https://bidb.fysik.dtu.dk/material/1C2O2V3-1-2-1_0_0_1-0_0,Yes,,,,,No,p-6m2,78,14,C2O2V3-e21f49107b44,2,3,,V3C2O2,A2B2C3,original24,16.396,7.403,1,0,0,1,0,1.0,0,0.0,1C2O2V3-1-2-1_0_0_1-0_0,2,1C2O2V3-1,0
F2N2Sc3-876750fc21e2-2--1_0_0_-1-Iz--0.33_-0.67,1F2N2Sc3-1,2.184,Sc6N4F4,27.864,Stable,https://bidb.fysik.dtu.dk/material/1F2N2Sc3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.0,,,Yes,p-3m1,72,14,F2N2Sc3-876750fc21e2,2,3,,Sc3N2F2,A2B2C3,original24,17.128,8.761,-1,0,0,-1,1,-1.0,-0.33,0.0,1F2N2Sc3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1F2N2Sc3-1,-0.67
F2N2Sc3-876750fc21e2-2--1_0_0_-1-Iz--0.67_-0.33,1F2N2Sc3-1,2.34,Sc6N4F4,24.102,Unverified,https://bidb.fysik.dtu.dk/material/1F2N2Sc3-1-2--1_0_0_-1-Iz--0.67_-0.33,No,,0.0,,,Yes,p-3m1,72,14,F2N2Sc3-876750fc21e2,2,3,,Sc3N2F2,A2B2C3,original24,17.284,8.761,-1,0,0,-1,1,-1.0,-0.67,0.0,1F2N2Sc3-1-2--1_0_0_-1-Iz--0.67_-0.33,2,1F2N2Sc3-1,-0.33
F2N2Sc3-876750fc21e2-2-1_0_0_1--0.67_-0.33,1F2N2Sc3-1,2.242,Sc6N4F4,26.057,Stable,https://bidb.fysik.dtu.dk/material/1F2N2Sc3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,F2N2Sc3-876750fc21e2,2,3,,Sc3N2F2,A2B2C3,original24,17.187,8.761,1,0,0,1,0,1.0,-0.67,0.0,1F2N2Sc3-1-2-1_0_0_1--0.67_-0.33,1,1F2N2Sc3-1,-0.33
F2N2Y3-1fead58470b2-2--1_0_0_-1-Iz--0.33_-0.67,1F2N2Y3-1,1.812,Y6N4F4,34.745,Stable,https://bidb.fysik.dtu.dk/material/1F2N2Y3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.0,,,Yes,p-3m1,72,14,F2N2Y3-1fead58470b2,2,3,,Y3N2F2,A2B2C3,original24,17.764,10.353,-1,0,0,-1,1,-1.0,-0.33,0.0,1F2N2Y3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1F2N2Y3-1,-0.67
F2N2Y3-1fead58470b2-2-1_0_0_1--0.67_-0.33,1F2N2Y3-1,1.989,Y6N4F4,29.107,Unverified,https://bidb.fysik.dtu.dk/material/1F2N2Y3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,F2N2Y3-1fead58470b2,2,3,,Y3N2F2,A2B2C3,original24,17.941,10.353,1,0,0,1,0,1.0,-0.67,0.0,1F2N2Y3-1-2-1_0_0_1--0.67_-0.33,2,1F2N2Y3-1,-0.33
N2O2Hf3-bb4e40ae9164-2--1_0_0_-1-Iz--0.33_-0.67,1N2O2Hf3-1,2.3,Hf6N4O4,41.282,Stable,https://bidb.fysik.dtu.dk/material/1N2O2Hf3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.208,,,Yes,p-3m1,72,14,N2O2Hf3-bb4e40ae9164,2,3,,Hf3N2O2,A2B2C3,original24,16.986,8.942,-1,0,0,-1,1,-1.0,-0.33,0.319780037,1N2O2Hf3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1N2O2Hf3-1,-0.67
N2O2Hf3-bb4e40ae9164-2--1_0_0_-1-Iz--0.67_-0.33,1N2O2Hf3-1,2.589,Hf6N4O4,32.386,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2Hf3-1-2--1_0_0_-1-Iz--0.67_-0.33,No,,0.285,,,Yes,p-3m1,72,14,N2O2Hf3-bb4e40ae9164,2,3,,Hf3N2O2,A2B2C3,original24,17.276,8.942,-1,0,0,-1,1,-1.0,-0.67,0.319780037,1N2O2Hf3-1-2--1_0_0_-1-Iz--0.67_-0.33,2,1N2O2Hf3-1,-0.33
N2O2Hf3-bb4e40ae9164-2-1_0_0_1--0.67_-0.33,1N2O2Hf3-1,2.445,Hf6N4O4,37.037,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2Hf3-1-2-1_0_0_1--0.67_-0.33,No,,0.209,,,No,p3m1,69,14,N2O2Hf3-bb4e40ae9164,2,3,,Hf3N2O2,A2B2C3,original24,17.131,8.942,1,0,0,1,0,1.0,-0.67,0.319780037,1N2O2Hf3-1-2-1_0_0_1--0.67_-0.33,2,1N2O2Hf3-1,-0.33
N2O2Ti3-a61a5475c272-2--1_0_0_-1-Iz--0.33_-0.67,1N2O2Ti3-1,2.45,Ti6N4O4,39.739,Stable,https://bidb.fysik.dtu.dk/material/1N2O2Ti3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.0,,,Yes,p-3m1,72,14,N2O2Ti3-a61a5475c272,2,3,,Ti3N2O2,A2B2C3,original24,16.364,7.712,-1,0,0,-1,1,-1.0,-0.33,0.0,1N2O2Ti3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1N2O2Ti3-1,-0.67
N2O2Ti3-a61a5475c272-2--1_0_0_-1-Iz--0.67_-0.33,1N2O2Ti3-1,2.543,Ti6N4O4,36.754,Stable,https://bidb.fysik.dtu.dk/material/1N2O2Ti3-1-2--1_0_0_-1-Iz--0.67_-0.33,No,,0.0,,,Yes,p-3m1,72,14,N2O2Ti3-a61a5475c272,2,3,,Ti3N2O2,A2B2C3,original24,16.458,7.712,-1,0,0,-1,1,-1.0,-0.67,0.0,1N2O2Ti3-1-2--1_0_0_-1-Iz--0.67_-0.33,1,1N2O2Ti3-1,-0.33
N2O2Ti3-a61a5475c272-2-1_0_0_1--0.67_-0.33,1N2O2Ti3-1,2.487,Ti6N4O4,38.185,Stable,https://bidb.fysik.dtu.dk/material/1N2O2Ti3-1-2-1_0_0_1--0.67_-0.33,No,,0.0,,,No,p3m1,69,14,N2O2Ti3-a61a5475c272,2,3,,Ti3N2O2,A2B2C3,original24,16.402,7.712,1,0,0,1,0,1.0,-0.67,0.0,1N2O2Ti3-1-2-1_0_0_1--0.67_-0.33,1,1N2O2Ti3-1,-0.33
N2O2Ti3-a61a5475c272-2-1_0_0_1-0_0,1N2O2Ti3-1,2.87,Ti6N4O4,29.753,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2Ti3-1-2-1_0_0_1-0_0,No,,0.0,,,No,p-6m2,78,14,N2O2Ti3-a61a5475c272,2,3,,Ti3N2O2,A2B2C3,original24,16.785,7.712,1,0,0,1,0,1.0,0,0.0,1N2O2Ti3-1-2-1_0_0_1-0_0,2,1N2O2Ti3-1,0
N2O2V3-358facb64a22-2--1_0_0_-1-Iz--0.33_-0.67,1N2O2V3-1,2.531,V6N4O4,37.13,Stable,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2--1_0_0_-1-Iz--0.33_-0.67,Yes,,0.0,,,Yes,p-3m1,72,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.594,7.184,-1,0,0,-1,1,-1.0,-0.33,0.0,1N2O2V3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1N2O2V3-1,-0.67
N2O2V3-358facb64a22-2--1_0_0_-1-Iz--0.67_-0.33,1N2O2V3-1,2.511,V6N4O4,36.992,Stable,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2--1_0_0_-1-Iz--0.67_-0.33,Yes,,0.0,,,Yes,p-3m1,72,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.575,7.184,-1,0,0,-1,1,-1.0,-0.67,0.0,1N2O2V3-1-2--1_0_0_-1-Iz--0.67_-0.33,1,1N2O2V3-1,-0.33
N2O2V3-358facb64a22-2--1_0_0_-1-Iz-0.5_0,1N2O2V3-1,2.571,V6N4O4,35.964,Unstable,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,,Yes,c2/m11,18,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.634,7.184,-1,0,0,-1,1,-1.0,0.5,0.0,1N2O2V3-1-2--1_0_0_-1-Iz-0.5_0,0,1N2O2V3-1,0
N2O2V3-358facb64a22-2--1_0_0_-1-Iz-0_0,1N2O2V3-1,2.827,V6N4O4,30.548,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2--1_0_0_-1-Iz-0_0,Yes,,,,,Yes,p-3m1,72,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.891,7.184,-1,0,0,-1,1,-1.0,0,0.0,1N2O2V3-1-2--1_0_0_-1-Iz-0_0,2,1N2O2V3-1,0
N2O2V3-358facb64a22-2-1_0_0_1--0.67_-0.33,1N2O2V3-1,2.511,V6N4O4,37.149,Stable,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2-1_0_0_1--0.67_-0.33,Yes,,0.0,,,No,p3m1,69,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.575,7.184,1,0,0,1,0,1.0,-0.67,0.0,1N2O2V3-1-2-1_0_0_1--0.67_-0.33,1,1N2O2V3-1,-0.33
N2O2V3-358facb64a22-2-1_0_0_1-0.5_0,1N2O2V3-1,2.561,V6N4O4,36.002,Unstable,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2-1_0_0_1-0.5_0,Yes,,,,,No,cm2e,36,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.624,7.184,1,0,0,1,0,1.0,0.5,0.0,1N2O2V3-1-2-1_0_0_1-0.5_0,0,1N2O2V3-1,0
N2O2V3-358facb64a22-2-1_0_0_1-0_0,1N2O2V3-1,2.827,V6N4O4,30.519,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2V3-1-2-1_0_0_1-0_0,Yes,,,,,No,p-6m2,78,14,N2O2V3-358facb64a22,2,3,,V3N2O2,A2B2C3,original24,16.891,7.184,1,0,0,1,0,1.0,0,0.0,1N2O2V3-1-2-1_0_0_1-0_0,2,1N2O2V3-1,0
N2O2Zr3-c317fbd68215-2--1_0_0_-1-Iz--0.33_-0.67,1N2O2Zr3-1,2.187,Zr6N4O4,44.833,Stable,https://bidb.fysik.dtu.dk/material/1N2O2Zr3-1-2--1_0_0_-1-Iz--0.33_-0.67,No,,0.269,,,Yes,p-3m1,72,14,N2O2Zr3-c317fbd68215,2,3,,Zr3N2O2,A2B2C3,original24,16.851,9.078,-1,0,0,-1,1,-1.0,-0.33,0.400564639,1N2O2Zr3-1-2--1_0_0_-1-Iz--0.33_-0.67,1,1N2O2Zr3-1,-0.67
N2O2Zr3-c317fbd68215-2-1_0_0_1--0.67_-0.33,1N2O2Zr3-1,2.399,Zr6N4O4,38.888,Unverified,https://bidb.fysik.dtu.dk/material/1N2O2Zr3-1-2-1_0_0_1--0.67_-0.33,No,,0.244,,,No,p3m1,69,14,N2O2Zr3-c317fbd68215,2,3,,Zr3N2O2,A2B2C3,original24,17.063,9.078,1,0,0,1,0,1.0,-0.67,0.400564639,1N2O2Zr3-1-2-1_0_0_1--0.67_-0.33,2,1N2O2Zr3-1,-0.33
Al2Mg2Se5-b5f4d201ea6e-2--1_0_0_-1--0.33_-0.67,1Al2Mg2Se5-1,3.295,Mg4Al4Se10,16.959,Stable,https://bidb.fysik.dtu.dk/material/1Al2Mg2Se5-1-2--1_0_0_-1--0.33_-0.67,No,,1.0,,41928.0,No,p3m1,69,18,Al2Mg2Se5-b5f4d201ea6e,2,3,,Mg2Al2Se5,A2B2C5,original24,28.936,13.28,-1,0,0,-1,0,1.0,-0.33,1.113907419,1Al2Mg2Se5-1-2--1_0_0_-1--0.33_-0.67,1,1Al2Mg2Se5-1,-0.67
Al2Mg2Se5-b5f4d201ea6e-2--1_0_0_-1-0_0,1Al2Mg2Se5-1,3.963,Mg4Al4Se10,11.613,Unverified,https://bidb.fysik.dtu.dk/material/1Al2Mg2Se5-1-2--1_0_0_-1-0_0,No,,1.015,,41928.0,No,p-6m2,78,18,Al2Mg2Se5-b5f4d201ea6e,2,3,,Mg2Al2Se5,A2B2C5,original24,29.604,13.28,-1,0,0,-1,0,1.0,0,1.113907419,1Al2Mg2Se5-1-2--1_0_0_-1-0_0,2,1Al2Mg2Se5-1,0
Al2Mg2Se5-b5f4d201ea6e-2-1_0_0_1--0.33_-0.67,1Al2Mg2Se5-1,3.295,Mg4Al4Se10,16.901,Stable,https://bidb.fysik.dtu.dk/material/1Al2Mg2Se5-1-2-1_0_0_1--0.33_-0.67,No,,0.988,,41928.0,Yes,p-3m1,72,18,Al2Mg2Se5-b5f4d201ea6e,2,3,,Mg2Al2Se5,A2B2C5,original24,28.936,13.28,1,0,0,1,0,1.0,-0.33,1.113907419,1Al2Mg2Se5-1-2-1_0_0_1--0.33_-0.67,1,1Al2Mg2Se5-1,-0.67
Al2Mg2Se5-b5f4d201ea6e-2-1_0_0_1--0.67_-0.33,1Al2Mg2Se5-1,3.963,Mg4Al4Se10,11.626,Unverified,https://bidb.fysik.dtu.dk/material/1Al2Mg2Se5-1-2-1_0_0_1--0.67_-0.33,No,,1.017,,41928.0,Yes,p-3m1,72,18,Al2Mg2Se5-b5f4d201ea6e,2,3,,Mg2Al2Se5,A2B2C5,original24,29.604,13.28,1,0,0,1,0,1.0,-0.67,1.113907419,1Al2Mg2Se5-1-2-1_0_0_1--0.67_-0.33,2,1Al2Mg2Se5-1,-0.33
Al2Mg2Se5-b5f4d201ea6e-2-1_0_0_1-0_0,1Al2Mg2Se5-1,3.301,Mg4Al4Se10,16.957,Stable,https://bidb.fysik.dtu.dk/material/1Al2Mg2Se5-1-2-1_0_0_1-0_0,No,,1.019,,41928.0,Yes,p-3m1,72,18,Al2Mg2Se5-b5f4d201ea6e,2,3,,Mg2Al2Se5,A2B2C5,original24,28.943,13.28,1,0,0,1,0,1.0,0,1.113907419,1Al2Mg2Se5-1-2-1_0_0_1-0_0,1,1Al2Mg2Se5-1,0
Ga2Mn2S5-297a09935d97-2--1_0_0_-1--0.33_-0.67,1Ga2Mn2S5-1,3.746,Mn4Ga4S10,12.103,Unverified,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2--1_0_0_-1--0.33_-0.67,Yes,,,,634664.0,No,p-6m2,78,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,28.079,11.871,-1,0,0,-1,0,1.0,-0.33,0.0,1Ga2Mn2S5-1-2--1_0_0_-1--0.33_-0.67,2,1Ga2Mn2S5-1,-0.67
Ga2Mn2S5-297a09935d97-2--1_0_0_-1-0.5_0,1Ga2Mn2S5-1,3.499,Mn4Ga4S10,13.999,Unverified,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2--1_0_0_-1-0.5_0,Yes,,,,634664.0,No,cm11,13,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.832,11.871,-1,0,0,-1,0,1.0,0.5,0.0,1Ga2Mn2S5-1-2--1_0_0_-1-0.5_0,2,1Ga2Mn2S5-1,0
Ga2Mn2S5-297a09935d97-2--1_0_0_-1-0_-1.0,1Ga2Mn2S5-1,3.104,Mn4Ga4S10,17.759,Stable,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2--1_0_0_-1-0_-1.0,Yes,,0.17,,634664.0,No,p3m1,69,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.437,11.871,-1,0,0,-1,0,1.0,0,0.0,1Ga2Mn2S5-1-2--1_0_0_-1-0_-1.0,1,1Ga2Mn2S5-1,-1.0
Ga2Mn2S5-297a09935d97-2--1_0_0_-1-Iz-0.5_0,1Ga2Mn2S5-1,3.499,Mn4Ga4S10,14.017,Unverified,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,634664.0,Yes,c2/m11,18,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.832,11.871,-1,0,0,-1,1,-1.0,0.5,0.0,1Ga2Mn2S5-1-2--1_0_0_-1-Iz-0.5_0,2,1Ga2Mn2S5-1,0
Ga2Mn2S5-297a09935d97-2-1_0_0_1--0.33_-0.67,1Ga2Mn2S5-1,3.746,Mn4Ga4S10,12.112,Unverified,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1--0.33_-0.67,Yes,,,,634664.0,Yes,p-3m1,72,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,28.079,11.871,1,0,0,1,0,1.0,-0.33,0.0,1Ga2Mn2S5-1-2-1_0_0_1--0.33_-0.67,2,1Ga2Mn2S5-1,-0.67
Ga2Mn2S5-297a09935d97-2-1_0_0_1--0.67_-0.33,1Ga2Mn2S5-1,3.084,Mn4Ga4S10,17.667,Stable,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1--0.67_-0.33,Yes,,0.159,,634664.0,Yes,p-3m1,72,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.417,11.871,1,0,0,1,0,1.0,-0.67,0.0,1Ga2Mn2S5-1-2-1_0_0_1--0.67_-0.33,1,1Ga2Mn2S5-1,-0.33
Ga2Mn2S5-297a09935d97-2-1_0_0_1--1.0_0,1Ga2Mn2S5-1,3.104,Mn4Ga4S10,17.829,Stable,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1--1.0_0,Yes,,0.184,,634664.0,Yes,p-3m1,72,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.437,11.871,1,0,0,1,0,1.0,-1.0,0.0,1Ga2Mn2S5-1-2-1_0_0_1--1.0_0,1,1Ga2Mn2S5-1,0
Ga2Mn2S5-297a09935d97-2-1_0_0_1-0.5_0,1Ga2Mn2S5-1,3.499,Mn4Ga4S10,13.982,Unverified,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1-0.5_0,Yes,,,,634664.0,Yes,c2/m11,18,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.832,11.871,1,0,0,1,0,1.0,0.5,0.0,1Ga2Mn2S5-1-2-1_0_0_1-0.5_0,2,1Ga2Mn2S5-1,0
Ga2Mn2S5-297a09935d97-2-1_0_0_1-Iz-0.48_-0.03,1Ga2Mn2S5-1,3.231,Mn4Ga4S10,16.467,Unstable,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1-Iz-0.48_-0.03,Yes,,,,634664.0,No,cm11,13,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.564,11.871,1,0,0,1,1,-1.0,0.48,0.0,1Ga2Mn2S5-1-2-1_0_0_1-Iz-0.48_-0.03,0,1Ga2Mn2S5-1,-0.03
Ga2Mn2S5-297a09935d97-2-1_0_0_1-Iz-0.5_0,1Ga2Mn2S5-1,3.232,Mn4Ga4S10,16.447,Unstable,https://bidb.fysik.dtu.dk/material/1Ga2Mn2S5-1-2-1_0_0_1-Iz-0.5_0,Yes,,,,634664.0,No,cm2e,36,18,Ga2Mn2S5-297a09935d97,2,3,,Mn2Ga2S5,A2B2C5,original24,27.565,11.871,1,0,0,1,1,-1.0,0.5,0.0,1Ga2Mn2S5-1-2-1_0_0_1-Iz-0.5_0,0,1Ga2Mn2S5-1,0
H2V2O5-df22927ea6d2-2--1_0_0_-1--0.2_0.61,1H2V2O5-1,0.829,V4H4O10,27.568,Unverified,https://bidb.fysik.dtu.dk/material/1H2V2O5-1-2--1_0_0_-1--0.2_0.61,Yes,,,,260368.0,No,cm11,13,18,H2V2O5-df22927ea6d2,2,3,,V2H2O5,A2B2C5,original24,9.995,17.636,-1,0,0,-1,0,1.0,-0.2,0.0,1H2V2O5-1-2--1_0_0_-1--0.2_0.61,2,1H2V2O5-1,0.61
